Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003]
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.17500019073486,5.23199987411499,5.05499982833862,4.69299983978271,4.69000005722046,4.56599998474121,4.44000005722046,4.3439998626709,4.20599985122681,4.05200004577637,3.91199994087219,3.77999997138977,3.62599992752075,3.57399988174438,3.40599989891052,3.29999995231628,3.65799999237061,4,3.44199991226196,2.77999997138977
Burkina Faso,BFA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,46.0400009155273,..,..,39.3458518981934,..,..,..,34.5993995666504,..,..,..,..,..,..,28.2936592102051,22.4725799560547,23.5221996307373,..,21.8229198455811
Burkina Faso,BFA,Population density (people per sq. km of land area),EN.POP.DNST,..,..,78.6645687134503,76.5776279239766,74.5348062865497,72.4994809941521,70.4513815789474,68.4138121345029,66.4102412280702,64.4605555555556,62.5501900584795,60.6822039473684,58.9065972222222,57.2003728070175,55.5479349415205,53.9366739766082,52.3254459064327,50.7168384502924,49.1446527777778,47.6264290935673
Burkina Faso,BFA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,41.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,1.04399132728577,1.0248099565506,1.00651001930237,0.989130020141602,0.982140004634857,0.971310019493103,0.960349977016449,0.948300004005432,0.936890006065369,0.914619982242584,0.89341002702713,0.877110004425049,0.856069982051849,0.839980006217957,0.817929983139038,0.799489974975586,0.782329976558685,0.766600012779236,0.737219989299774
Burkina Faso,BFA,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,92.165397644043,92.6278915405273,94.5357131958008,96.0903701782227,93.6531295776367,91.11083984375,88.3661575317383,87.3379135131836,85.7183990478516,84.0926132202148,81.5949096679688,78.0141677856445,77.6148223876953,73.2238388061523,67.6690979003906,62.0652084350586,58.3271903991699,53.8744010925293,49.3110389709473
Central African Republic,CAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,15.4650840759277,14.3000001907349,14.8423757553101,14.2995414733887,13.5338163375854,12.727029800415,12.0573968887329,11.4691410064697,10.8688611984253,10.2466478347778,9.80000019073486,9.25287532806396,7.48000001907349,8.35099792480469,7.80516910552979,7.4780445098877,7.04570055007935,6.61282014846802
Central African Republic,CAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,5.985,6.008,6.037,6.048,6.04,6.035,6.024,6.017,6.006,5.963,5.937,5.922,5.914,5.892,5.867,5.849,5.827,5.852
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,0.900000006878756,0.899999996857062,3.09999999999999,3.78944359275462,4.52727821346231,4.75031684122342,4.33712103020231,0.0810705153264877,-36.3919770983887,5.05376125356918,4.19461533741989,4.63081843223307,8.58726042640994,2.05413096200485,4.60753485452025,4.77108543044105,0.908210514871953,5.99488422798696,-5.39748521855877
Central African Republic,CAF,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.3,..,..,..,..,..
Central African Republic,CAF,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,72.48,72.8,73.1,73.37,73.61,73.82,73.94,73.67,73.64,73.5,73.58,73.61,73.55,73.47,73.36,73.37,73.42
Central African Republic,CAF,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,81.969325218474,81.7000658583947,81.3125955480616,81.3122429328028,80.8904499446337,80.5008103549474,80.1632889449659,79.89344012389,80.0060960347866,80.1755760556981,80.417762329638,80.7472855855333,81.157954794374,81.1375046306283,81.2123378718133,81.3622558758628,81.5599186405102,81.7939888090914,81.7769628046341,81.7752094629644
Central African Republic,CAF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.36299991607666,6.45800018310547,6.38000011444092,5.75500011444092,5.69999980926514,5.76200008392334,5.74599981307983,5.73699998855591,5.5770001411438,5.4520001411438,5.44000005722046,5.45699977874756,5.51800012588501,5.27199983596802,5.20599985122681,5.25799989700317,5.29199981689453,5.33300018310547,5.34000015258789,5.38700008392334
Central African Republic,CAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,37.4900016784668,..,37.3958206176758,..,..,..,..,..,..,..,36.7526092529297,..,..,..,..,..,..,..
Central African Republic,CAF,Population density (people per sq. km of land area),EN.POP.DNST,..,..,8.5765514141706,8.36194420366625,8.17807955311567,8.02070852996886,7.87212591094417,7.73593534302867,7.70287007608591,7.7087996404379,7.66205335644804,7.59578477639732,7.48028347619506,7.32694468522264,7.17074865966805,7.02361070981412,6.89324215865678,6.75596969405117,6.60557000224726,6.46383672027994
Central African Republic,CAF,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62,..,..,..,..,..
Central African Republic,CAF,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,0.743736445903778,0.760950028896332,..,..,..,0.714169979095459,0.705900013446808,..,0.698159992694855,..,..,..,..,..,..
Central African Republic,CAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,128.093627929688,102.018898010254,..,..,..,87.8093566894531,87.6728973388672,87.3316116333008,85.0827026367188,83.7825012207031,72.9640197753906,63.4609298706055,63.8960113525391,57.6201591491699,67.3500671386719
Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,51.0939826965332,48.063591003418,44.940601348877,44.2999992370605,42.9000015258789,29,27.2000007629395,30.6716728210449,28.8985195159912,23,25.4099369049072,23.6900386810303,21.9827899932861,20.2854804992676,18.5954036712646,14,15.2261619567871,13.5419406890869
Ethiopia,ETH,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,4.243,4.323,4.343,4.39,4.469,4.531,4.609,4.724,4.883,5.05,5.217,5.39,5.571,5.74,5.853,5.973,6.107,6.24
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,5.63730300819225,6.05953088643369,8.3640856990789,6.81614779681703,9.56418964295607,9.43348265784402,10.3924630202334,10.2574929610051,10.5822700482672,8.64781163337416,11.1782962271641,12.5505383459308,8.80255319782566,10.7885216853725,11.4561670000236,10.834727065877,11.8187659466494,13.5726031368695,-2.16135972205798
Ethiopia,ETH,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,7.3,..,..,..,..,8,..,..,..,..,..,9.4,..
Ethiopia,ETH,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,81.34,81.51,81.69,81.91,82.12,82.41,82.7,82.81,82.93,83.06,83.2,83.35,83.48,83.6,83.71,83.33,82.92
Ethiopia,ETH,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,87.0433327836664,86.8292011583224,86.284342066774,86.2848839234266,85.9328560866965,85.569920550285,85.2126148524531,84.8736189760236,84.4634927061215,84.0587056996541,83.9392287449765,83.8213257029916,83.7079878279572,83.5969523934992,83.4895047772649,83.3835547167806,83.2822742065773,83.1835772373231,82.441261496574,81.6862594505129
Ethiopia,ETH,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.01800012588501,3.9300000667572,4.12599992752075,3.21900010108948,3.05800008773804,2.89599990844727,2.73499989509583,2.57299995422363,2.41199994087219,2.25,2.29200005531311,2.31100010871887,2.33599996566772,2.38700008392334,2.40799999237061,2.43600010871887,2.47199988365173,2.5,2.68300008773804,2.97499990463257
Ethiopia,ETH,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,51.7711791992188,..,..,..,..,..,..,..,..,..,38.995979309082,..,29.8203392028809,35.9000015258789,..
Ethiopia,ETH,Population density (people per sq. km of land area),EN.POP.DNST,..,..,103.840062771756,101.119564793866,98.4699947600283,95.873182081101,93.2988650214501,90.8004623211398,88.3858063044422,86.024074556913,83.6902220297817,81.3573967500598,79.0714937699371,76.8708614705844,74.7470027505537,72.651008800565,70.6097080179429,68.6425270798789,66.7208987653636,73.168838
Ethiopia,ETH,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,23.5,..,..,..,..,29.6,..,..,..,..,..,38.7,..
Ethiopia,ETH,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,..,..,..,0.921459972858429,0.931964814662933,0.928791224956512,0.922720015048981,0.912249982357025,0.901250004768372,0.892180025577545,0.862770020961761,0.836409986019135,0.814249992370605,0.782710015773773,0.735090017318726,0.69989001750946
Ethiopia,ETH,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,106.025619506836,91.9038009643555,97.1732177734375,102.403137207031,102.744514465332,102.966659545898,100.971488952637,99.2527618408203,91.2848968505859,94.2650604248047,94.2797164916992,91.6565322875977,93.4268188476563,94.7504119873047,89.0744400024414,83.2288970947266,79.0526123046875,67.9149932861328,65.0845184326172
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,27.5347099304199,23.1000003814697,22.8791332244873,24.2000007629395,17.7000007629395,15.161735534668,9.39999961853027,9.80000019073486,9.10747241973877,4.09999990463257,5.16266441345215,1.89999997615814,1.27928960323334,3,..,..,..,..
Liberia,LBR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,4.174,4.257,4.336,4.396,4.461,4.523,4.622,4.749,4.881,4.97,5.058,5.174,5.328,5.462,5.53,5.519,5.506,5.547
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.98671283481617,-2.98249127649473,-2.46729763532686,1.15757512207355,2.45515592012239,-1.5549586174878,-0.0185649695590939,0.701393100287518,8.68728781639683,7.99381444555367,8.20076822497064,6.09982524004147,5.30054050291531,7.14569112811476,9.53527536282282,8.04390997190059,5.28121245309295,2.61984689477413,-30.145132727942
Liberia,LBR,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,7.2,..,7.7,..,..,..,..,..,..,6.5,..,..,..,..
Liberia,LBR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,77.08,77.28,77.49,77.71,76.23,76.38,76.5,76.63,76.71,76.74,76.73,76.63,76.5,76.38,76.25,76.16,76.1
Liberia,LBR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,89.4706963155503,89.2874420012582,88.7478026732903,88.747095208683,88.3595548977625,87.9968203868001,87.6683803208349,87.381399830497,87.0850132293253,86.8377858428856,86.6510591260833,86.5290765304203,86.465547772118,86.3865667551106,86.3989918102957,86.461973645697,86.53664713477,86.6244532290178,86.6645726804392,86.6386755321621
Liberia,LBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.6340000629425,3.67199993133545,3.84200000762939,3.01699995994568,3.02500009536743,3.04200005531311,3.07999992370605,2.57699990272522,2.07999992370605,2.10999989509583,2.16199994087219,2.21199989318848,2.26999998092651,2.26300001144409,2.24900007247925,2.23300004005432,2.2279999256134,2.22699999809265,2.2260000705719,2.26200008392334
Liberia,LBR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,48.3013610839844,..,..,..,..,..,..,..,..,..,42.9410781860352,..,..,..,..
Liberia,LBR,Population density (people per sq. km of land area),EN.POP.DNST,..,..,52.8196013289037,51.7575685215947,50.7619497508306,49.7989098837209,48.8589804817276,47.8854754983389,46.9206602990033,45.9646283222591,44.9723837209302,43.4089493355482,41.7354235880399,40.5426287375415,39.2845411129568,37.7153239202658,35.8741382890365,33.9111088039867,32.4174314784053,32.0304505813953
Liberia,LBR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,50.9,..,54.1,..,..,..,..,..,..,63.8,..,..,..,..
Liberia,LBR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,0.988730013370514,..,..,..,..,0.863579988479614,0.876460015773773,..,..,0.88358998298645,..,..,..,..,..,..,..,..
Liberia,LBR,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,77.461051940918,..,..,85.1091918945313,89.4702072143555,95.3327102661133,97.422492980957,..,..,105.121139526367,..,102.363586425781,95.8092422485352,..,95.1388320922852,..,..,..
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,33.7350769042969,31.0400009155273,36.5,24.1000003814697,22.8999996185303,23.0059337615967,22.2350730895996,12.8999996185303,18.7000007629395,14.3000001907349,12.3000001907349,17.3999996185303,17.964879989624,17.30251121521,16.6473751068115,15.9967613220215,15.3480186462402,20.2999992370605
Madagascar,MDG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,3.918,3.978,4.043,4.109,4.163,4.183,4.247,4.358,4.466,4.607,4.755,4.87,4.933,4.997,5.056,5.095,5.133,5.172
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.40234000007614,-7.13767162152631,4.41123213007131,3.19435651491895,3.93330759454741,3.99314606412389,3.13229807263869,3.33920311305025,2.30037623213595,3.01114811507057,1.57842705122724,0.619239745847793,-3.97870861280433,6.71263254242815,5.71056419690301,5.39850845004474,4.75584509662626,5.2570036214801,9.78489212136444
Madagascar,MDG,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,5.7,..,6.1,..,..,..,..,6.7,..,..
Madagascar,MDG,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,87.15,87.26,87.38,87.52,87.69,88.41,89.03,89.56,89.98,90.34,89.99,89.57,89.07,88.51,87.89,87.94,87.97
Madagascar,MDG,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,95.0384210685846,94.6384699268177,94.2018542020693,94.3482185225406,94.1859052746832,94.0254090628664,93.8529495786255,93.6675812276845,93.7766823945142,93.8805561565138,93.9766499582898,94.0669371587576,94.1524355006486,94.2339411624518,94.315782661387,94.3945654669855,94.4747569319903,94.5584407816861,94.4803530968659,94.4263751006401
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.14199995994568,2.30999994277954,2.36299991607666,1.84099996089935,1.83299994468689,1.81500005722046,1.79999995231628,1.78999996185303,1.39100003242493,0.998000025749207,0.600000023841858,2.43799996376038,4.28000020980835,4.00400018692017,3.56399989128113,3.25300002098084,2.93499994277954,2.61999988555908,3.84599995613098,5.01000022888184
Madagascar,MDG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,77.25,..,..,76.6796798706055,..,..,..,..,..,71.5726165771484,..,..,64.4809112548828,..,..,..,58.9359397888184,..,..
Madagascar,MDG,Population density (people per sq. km of land area),EN.POP.DNST,..,..,48.5135390168443,47.3240529391543,46.1439343416982,44.9803059470608,43.8328308697147,42.713839807494,41.6225094534204,40.5432674458577,39.4747978239758,38.4124270576406,37.3681139732435,36.3123637239055,35.2746139560477,34.2624032740654,33.2742356501702,32.3144942738247,31.3835230594628,30.4782302163222
Madagascar,MDG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,70.7,..,71.7,..,..,..,..,73.2,72.1,..
Madagascar,MDG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,1.01898002624512,1.0093799829483,..,0.996739983558655,0.993740022182465,0.989859998226166,..,0.976050019264221,0.971119999885559,..,0.968010008335114,0.963970005512238,0.96356999874115,0.958639979362488,0.956520020961761,..,..
Madagascar,MDG,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,134.061462402344,142.534286499023,149.315628051758,143.824188232422,147.314193725586,145.247863769531,143.894454956055,143.978134155273,143.411895751953,143.718048095703,149.307495117188,142.004898071289,139.236770629883,138.405807495117,138.899475097656,134.49235534668,118.254737854004
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,30.603832244873,29.6744499206543,31.1000003814697,24.2999992370605,26.2465209960938,24,24.7999992370605,22.4201278686523,21.2326068878174,20.2000007629395,18.8027362823486,15,13.5712242126465,12.3999996185303,13.0951719284058,11.9319448471069,10.7705898284912,8.10000038146973
Mozambique,MOZ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,4.713,4.783,4.852,4.922,4.992,5.062,5.131,5.34,5.451,5.551,5.63,5.626,5.579,5.513,5.55,5.609,5.667,5.733
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,2.36398841807251,-1.23390571070034,2.31460601020051,3.44381383971462,3.74131759312564,3.82421431921188,6.72327878035819,7.39851279713864,6.96360713487071,7.25843925258778,7.41738431559391,6.50235311519791,6.31819723248903,7.31775532393037,7.7297462424838,9.69437409174286,6.6459082805729,7.91640783637942,6.87853287195776
Mozambique,MOZ,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,4.2,..,..,..,..,..,5.2,..,..,..,..,..
Mozambique,MOZ,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,78.33,78.52,78.73,78.92,79.07,79.9,80.67,81.38,82.04,82.66,83.23,83.76,84.24,84.67,85.07,85.43,85.76
Mozambique,MOZ,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,99.3042904012958,99.117430981037,98.7733535416962,98.7736639641368,98.4198768781812,98.086495171035,97.7978872371564,97.5644732177909,98.2752106711662,98.9697068036758,99.650359910172,100.315888603281,100.966246518489,101.603859234206,102.226183359662,102.833159265972,103.425958039376,104.005831624263,104.571456173461,105.121529114388
Mozambique,MOZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.90599989891052,3.93899989128113,3.77600002288818,3.46499991416931,3.45499992370605,3.45300006866455,3.4539999961853,3.4300000667572,3.3840000629425,3.34699988365173,3.30399990081787,3.26300001144409,3.22900009155273,3.19000005722046,3.14100003242493,3.09699988365173,3.04500007629395,3.03099989891052,2.98499989509583,2.95499992370605
Mozambique,MOZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,63.4199981689453,..,..,..,60.6554298400879,..,56.0390014648438,..,..,..,..,..,50.5838088989258,..,..,..,..,..,48.1588401794434
Mozambique,MOZ,Population density (people per sq. km of land area),EN.POP.DNST,..,..,39.6478025890791,38.5126719906407,37.4168697067575,36.3303250336987,35.2202408504794,34.1352094407284,33.1121137363616,32.1113596480073,31.1396665734123,30.2149355273532,29.3416961265546,28.53157506549,27.7799168341006,27.0613609196572,26.3689081614487,25.7014598540146,25.0443945675119,24.3988326254483
Mozambique,MOZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,46.1,..,..,..,..,..,54.7,..,..,..,..,..
Mozambique,MOZ,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,0.938370943069458,0.936689555644989,0.931983292102814,0.917689979076386,0.917620539665222,0.906029999256134,0.904950022697449,0.898970007896423,0.89394998550415,0.888090014457703,0.876929998397827,0.870639979839325,0.8542600274086,0.844319999217987,0.837870001792908,0.82217001914978,0.812359988689423,..
Mozambique,MOZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,118.419631958008,116.381141662598,112.60498046875,107.813247680664,108.646560668945,108.62914276123,107.598022460938,107.855392456055,106.901786804199,108.219741821289,112.532577514648,111.904968261719,112.051933288574,108.182220458984,102.430732727051,100.371620178223,93.8334197998047,..
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,19.2519092559814,18.9745712280273,17.6000003814697,18.0495262145996,17.271520614624,16.6000003814697,15.7705421447754,15.1700057983398,14.3999996185303,14.3000001907349,13.2774925231934,12.3268060684204,11.8148918151855,11.3129186630249,9.30000019073486,7.09999990463257,9.8396053314209,9.3507194519043
Niger,NER,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,6.892,6.961,7.023,7.084,7.141,7.211,7.279,7.344,7.4,7.449,7.485,7.513,7.539,7.559,7.579,7.615,7.634,7.654
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,1.38712917730062,3.5502275061626,5.94139686297071,7.21080300824623,5.00135994506591,5.74089315058157,4.39264883207291,6.64213665495603,5.31513063394726,10.5489445763446,2.35775693603874,8.57816674262253,1.96260090694645,7.73141422777337,3.14272408386731,5.93104997350342,7.33186884258517,0.363801578722132,2.1706103837418
Niger,NER,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,7.6,..,..,..,7.8,..,..,8.9,..,..,..,7.7,..,5.8,..,..
Niger,NER,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,73.39,73.49,73.6,73.68,73.76,73.85,76.5,78.88,81,80.99,81.03,81.02,81.03,80.99,80.93,80.88,80.78
